,Unnamed: 0,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length,longitude,latitude,longitude_dst,latitude_dst,speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23
4871,4871,4872,MD-650 - MD/HD-200,15,25,322,,728.6487252538914,,1226.4659302875696,,,,863.9435625135987,10.18085695656502,-122.3519506,40.54784215,-114.901639,33.60901,65.45357142857142,65.44821428571429,65.51785714285714,65.24464285714285,65.32142857142858,65.44642857142856,66.16071428571428,64.35535714285714,63.96607142857143,63.53571428571428,63.71428571428572,63.73571428571428,63.67500000000001,63.56071428571428,63.40714285714287,63.02321428571429,63.05357142857143,62.81071428571428,64.47857142857143,65.46071428571429,65.52678571428572,65.4517857142857,65.33214285714286,65.27321428571427
4873,4873,4874,MD-650 - MD-150,15,20,324,,758.1144391589619,,1263.425723648368,,,,890.7885760983426,10.775795142267777,-122.3519506,40.54784215,-114.9572274,32.70938305,64.90892857142858,64.8607142857143,64.91071428571429,64.68571428571428,64.76964285714286,65.10535714285714,65.61964285714285,64.22678571428571,63.70357142857144,63.29285714285714,63.52678571428571,63.71428571428572,63.9357142857143,64.25714285714287,64.64642857142857,64.78571428571428,65.03928571428571,64.69285714285714,64.69107142857143,65.075,65.2357142857143,64.96607142857142,64.7875,64.70535714285714
4875,4875,4876,MD/HD-700 - MD/HD-700,16,16,1,,0.0,,0.0,,,,0.0,0.0,-122.3115236,41.29475959,-122.3115236,41.29475959,65.77857142857142,65.69642857142857,65.80714285714286,65.34642857142856,65.45714285714286,65.76428571428572,67.30714285714285,64.21071428571427,63.36071428571429,62.51428571428572,63.07142857142858,63.557142857142864,64.03571428571429,64.59285714285714,65.62857142857145,65.80357142857143,66.25,65.46428571428571,65.42857142857143,66.13571428571429,66.39642857142859,65.86071428571428,65.53571428571428,65.40357142857141
4887,4887,4888,MD/HD-700 - MD-650,16,15,13,,66.10062284959123,,103.73624911865524,,,,74.3028733563334,0.748486985427076,-122.3115236,41.29475959,-122.3519506,40.54784215,65.77857142857142,65.69642857142857,65.80714285714286,65.34642857142856,65.45714285714286,65.76428571428572,67.30714285714285,64.21071428571427,63.36071428571429,62.51428571428572,63.07142857142858,63.557142857142864,64.03571428571429,64.59285714285714,65.62857142857145,65.80357142857143,66.25,65.46428571428571,65.42857142857143,66.13571428571429,66.39642857142859,65.86071428571428,65.53571428571428,65.40357142857141
4904,4904,4905,MD/HD-700 - MD/HD-400,16,40,30,,124.48450385304518,,201.72954736635663,,,,140.58342329846752,1.552558681035991,-122.3115236,41.29475959,-121.9028835,39.79701354,65.46281512605042,65.35703781512606,65.40063025210085,65.27321428571429,65.1873949579832,66.1468487394958,64.4829831932773,62.09065126050419,60.80682773109244,60.00420168067227,60.21218487394958,60.39915966386555,60.63844537815126,61.09054621848739,61.611344537815135,61.97531512605042,62.35735294117647,62.03508403361344,62.167226890756304,63.86197478991596,65.38939075630253,65.89212184873949,65.78256302521008,65.39296218487394
4913,4913,4914,MD/HD-700 - MD-350,16,39,39,,157.93272588816055,,256.28636662225165,,,,178.26104169283332,2.022809943556957,-122.3115236,41.29475959,-121.68792,39.37050877,66.0,65.8875,65.89285714285714,65.66428571428571,65.68571428571428,65.7375,66.19464285714284,64.7017857142857,64.44821428571429,63.43571428571429,63.69107142857143,63.8,64.35178571428571,64.48035714285713,65.04285714285714,65.39107142857142,65.55357142857142,65.33392857142857,65.20892857142857,65.53928571428571,65.51250000000002,65.45714285714286,65.49285714285713,65.58392857142857
4915,4915,4916,MD/HD-700 - MD-550,16,14,41,,148.76810557909687,,260.833985168208,,,,178.59309333112475,2.13598469637722,-122.3115236,41.29475959,-122.1534186,39.16514466,67.44821428571427,67.32678571428572,67.41071428571429,67.10178571428571,67.03392857142856,67.11607142857144,67.66785714285714,66.41607142857143,65.69464285714287,64.49107142857143,64.58035714285714,65.17678571428571,65.4375,65.83571428571429,66.87857142857143,67.3607142857143,67.42857142857144,67.14107142857142,67.01249999999999,67.41964285714286,67.64285714285715,67.18035714285713,67.17142857142858,67.03392857142856
4930,4930,4931,MD/HD-700 - MD/HD-500,16,5,56,,195.37221704216776,,343.55360063118854,,,,235.4917071644504,2.724490022505084,-122.3115236,41.29475959,-121.5762612,38.67137,65.51607142857142,65.1,65.08214285714286,65.09107142857141,65.48392857142856,65.66964285714286,64.59107142857142,62.33571428571429,61.6875,60.66964285714286,60.76964285714286,61.29107142857143,61.885714285714286,62.25178571428571,63.41607142857144,64.6,65.36250000000001,64.80714285714285,64.65892857142858,64.81250000000001,65.08214285714287,65.7982142857143,65.73571428571428,65.34285714285713
4933,4933,4934,MD/HD-700 - MD/HD-200,16,36,59,,223.02926646312085,,344.9235672016624,,,,247.58855685146565,2.744530151986251,-122.3115236,41.29475959,-121.2634409,38.75823882,65.38214285714287,65.32142857142858,65.36964285714286,65.15178571428572,65.23571428571428,65.34107142857144,65.92857142857143,63.957142857142856,63.60535714285714,63.332142857142856,63.212500000000006,63.432142857142864,63.97678571428572,63.28035714285714,64.03214285714287,63.10892857142857,63.50357142857143,61.82142857142857,63.77142857142857,65.32857142857142,65.45357142857145,65.22678571428571,65.075,65.17142857142855
4935,4935,4936,MD/HD-700 - MD/HD-100,16,43,61,,202.16046046279988,,347.68951884170303,,,,242.3488130628108,2.808947568612273,-122.3115236,41.29475959,-121.6941664,38.55458916,66.96785714285716,66.83392857142857,66.59464285714286,66.31785714285714,66.20535714285715,66.95714285714286,66.18571428571428,63.96428571428571,62.57678571428572,62.1232142857143,61.698214285714286,61.06785714285715,60.60178571428572,58.62678571428572,54.84107142857144,49.88392857142857,48.49821428571428,48.12857142857143,54.04642857142856,61.4125,64.90535714285716,65.91785714285714,66.8125,66.75
4937,4937,4938,MD/HD-700 - Location 88,16,131,63,,197.60316012327704,,348.91229255523206,,,,238.9057336157641,2.850831692196371,-122.3115236,41.29475959,-121.805434,38.48924504,66.82499999999999,66.71964285714286,66.7107142857143,66.46607142857141,66.57857142857144,66.76785714285714,67.07499999999999,65.01964285714286,64.15892857142858,63.45,63.71428571428572,63.942857142857136,64.15357142857142,64.3892857142857,64.75714285714287,64.75892857142857,65.16785714285714,65.01785714285714,65.6,66.63214285714284,66.89107142857144,66.70892857142856,66.71785714285714,66.63035714285714
4944,4944,4945,MD/HD-700 - MD-50,16,42,70,,216.37005610316,,381.17557222332766,,,,261.711227554238,3.095875545821133,-122.3115236,41.29475959,-122.1577846,38.20273369,65.94107142857143,65.69107142857143,65.5125,65.50535714285715,65.94642857142858,66.0875,63.96428571428571,63.11785714285713,62.31785714285714,60.94107142857143,61.22321428571429,61.87857142857143,62.35714285714286,63.18928571428572,64.83035714285715,65.45357142857142,65.99107142857143,65.5875,65.15892857142858,65.49642857142857,66.04642857142858,66.00178571428572,65.82857142857142,65.78571428571428
